nlcd92arc.zip,1835962728
mean01.gif,17685
i02.dat,1095817
nlcd92img.zip,1280034084
mean03.gif,17760
i02sta.dat,14420
mean12.gif,17598
i08si09ssta.dat,12573
P16S_2005_UWpCO2_PMEL_readme.doc,47616
i08si09s.dat,898494
WOCE_S04I.hob,17070
Metadata.xls.gz,30496
create_netcdf.c,6164
nlcd2001img.zip,1260703130
IOdat.for,2407
s04ido.txt,7054
P16S_2005_UWpCO2_PMEL.csv,5788257
LDEO_Database_underway_pCO2.cfl,110
a22_2003a_hy1.csv,723964
ndp080.txt,126844
readme.txt,5889
ndp080.pdf,4956821
323019940104.exc.csv,1887270
TRG.var,588
i07n_hy1.csv,1985919
p16n_2006a_all_ph.csv,384904
s04i_hy1.csv,1247267
WOCE_S04I.var,2612
read_ODV_instr.txt,2433
i01.dat,905550
a22_hy1.csv,898230
WOCE_S04I.inv,169
LDEO_Database_underway_pCO2.log,1739
A20_2003_UW_TS_athena.tar.gz,2113409
WOCE_S04I.dob,287580
ndp082.pdf,8152035
halfarea.dat,2315991
mean05.gif,19406
monthly_means_e00.tar.gz,3963689
i10.dat,343395
LDEO_Database_underway_pCO2.var,618
WOCE_S04I.jpg,86481
CDIAC meta form UWpCO2.xls,44544
i05wi04sta.dat,11688
monthly_dat.tar.gz,45507488
sr_total_0.5degree.header,758
i04i05w_hy1.csv,1527193
ndp084.pdf,2064092
i02e_hy1.csv,1113484
P16N_325020060213.exc.csv,1783170
daily_e00.tar.gz,51485588
indian_cdiac_woce_odv.txt.Z,2117377
P16N_2006_USF_underway_readme.xls,13824
i01w_hy1.csv,1201578
ndp087.pdf,1509892
p16s_2005ado.pdf,5315464
i01e_hy1.csv,580763
README~,1232
s04i.dat,783761
ndp089.pdf,1801618
mean06.gif,19059
LDEO_Database_underway_pCO2.dob,141931480
README,1232
i07n.dat,1009334
NDP-086_final.doc,1904640
WOCE_S04I.png,133660
ndp089.doc,1676288
i07nsta.dat,12949
s04ista.dat,9967
i10sta.dat,5684
daily_dat.tar.gz,41928023
ndp-081.pdf,105934
i09n.dat,892942
WOCE_S04I.log,169
LDEO_Database.txt.tar.gz,86924980
WOCE_S04I.cid,432
mean07.gif,19304
i02w_hy1.csv,1110226
A16N_33RO20030604.exc.csv,2279685
ndp090.pdf,1330988
sr_total_0.5degree.nc.gz,37229251
landcvr3.e00,3682076
IOstainv.for,1411
mean08.gif,19244
NDP-088.pdf,1252547
a24_hy1.csv,1050215
i09nsta.dat,11340
mean10.gif,19006
LDEO_Database_underway_pCO2.cid,14192536
i08ni05e_hy1.csv,2143185
P16N_2006_USF_underway_pH_fCO2_TCO2_Leg1.xls,425472
A16S_2005_metadata_DIC_pCO2 .xls,41984
ndp082.txt,106789
mean11.gif,17745
ndp081.txt,21742
P16N_2006_underway_doc.doc,627200
i04i05w.dat,792411
LDEO_Database_underway_pCO2.hob,340620870
landcvr3.dat,574991
mean09.gif,19415
A16S_33RO20050111.exc.csv,2298234
halfarea.e00,3681461
landcvr3.txt,478
sr_daily_0.5degree.header,760
indian_cdiac_woce_odv_coll.tar,3880960
i08ni05e.dat,1078087
a20_hy1.csv,1059422
i10_hy1.csv,712906
WOCE_S04I.cfl,52
LDEO_Database_underway_pCO2.cfg,13338
IO.Final.Radiocarbon.Rpt.pdf,1302550
sr_daily_0.5degree.nc.gz,34475169
i08si09s_hy1.csv,1781406
all_metadata.zip,4373736
ndp086.pdf,3091664
mean04.gif,18508
monthly_e00.tar.gz,54122785
P16N_2006_USF_underway_pH_fCO2_TCO2_Leg2.xls,394752
monthly_means_dat.tar.gz,3359662
map_yrmnsm.gif,13273
WOCE_S04I.cfg,13050
i03sta.dat,11390
WOCE_S04I.idv,17
ar24_hy1.csv,932634
a20_2003a_hy1.csv,676241
underw_pCO2_A16S_rb0501b.csv,1637218
LDEO_Database_underway_pCO2.inv,25129
i08ni05esta.dat,14260
i01sta.dat,13650
ndp085.pdf,916416
map_yrmn.gif,19127
i03.dat,790348
i09n_hy1.csv,1720268
a17_underway_pco2.txt,47670
P16S_33RR20050109.exc.csv,1198251
GCB2002.pdf,565019
i03_hy1.csv,1618629
mean02.gif,17807
LDEO_Database_ODV.tar.gz,98345318
